identifiant;Section;Numero;Surface;hauteur;coordonnees_de_la_forme
IK109000KW0482;KW;482;503.794322810578140;10.000000000000000;POLYGON ((353058.637335973 6689338.22536136,353060.484948439 6689330.88567712,353061.606415083 6689326.7036476,353058.025729933 6689323.79643625,353042.270014299 6689318.815596,353043.417266009 6689315.07712448,353044.244762979 6689312.35863571,353044.897173055 6689310.54045137,353044.664048402 6689310.44274283,353041.199420713 6689309.53156741,353040.739619808 6689309.44704094,353038.030458728 6689317.61569107,353035.753484881 6689324.09022966,353032.938364081 6689333.04390271,353032.154190432 6689335.20354757,353034.548090638 6689335.95445388,353044.527271071 6689339.37968037,353044.916135343 6689338.24441356,353057.433867815 6689342.300895,353058.637335973 6689338.22536136))
IK109000KW0483;KW;483;193.959352555807870;10.000000000000000;POLYGON ((353061.606415083 6689326.7036476,353062.533449127 6689323.08925113,353064.443735376 6689315.52339405,353060.053065591 6689314.33226084,353053.665626619 6689312.70091804,353046.818383158 6689310.98505515,353044.897173055 6689310.54045137,353044.244762979 6689312.35863571,353043.417266009 6689315.07712448,353042.270014299 6689318.815596,353058.025729933 6689323.79643625,353061.606415083 6689326.7036476))
IK109000KW0491;KW;491;11037.813250883062000;13.000000000000000;POLYGON ((352945.011273533 6689259.0482148,352944.242779295 6689258.87038636,352940.400327215 6689267.1050076,352926.396967518 6689263.58024185,352916.777882613 6689261.13564314,352912.482050957 6689260.27289372,352909.431195544 6689271.6881847,352900.197500274 6689292.80946931,352925.688562811 6689302.23055476,352921.579892125 6689313.70737709,352943.123345847 6689319.13009085,352951.237606559 6689321.77352479,352949.19200667 6689327.01072356,352952.758001195 6689328.36101138,352961.742088437 6689331.62145509,352971.665115718 6689335.38362528,352965.041772591 6689354.46146524,352962.294039182 6689361.96480923,352959.332540192 6689369.70312016,352957.275899157 6689376.05361431,352979.130546629 6689379.01050381,353050.131815013 6689381.00079301,353059.505199558 6689346.63105861,353061.553691219 6689338.83463194,353058.637335973 6689338.22536136,353057.433867815 6689342.300895,353044.916135343 6689338.24441356,353044.527271071 6689339.37968037,353034.472532258 6689335.95884793,353032.154190432 6689335.20354757,353032.938364081 6689333.04390271,353035.753484881 6689324.09022966,353038.030458728 6689317.61569107,353040.739619808 6689309.44704094,353041.199420713 6689309.53156741,353041.556043948 6689307.84184892,353044.380443439 6689296.43980586,353045.180327011 6689291.94267848,353045.919373209 6689289.00680343,353030.78737647 6689284.32351378,353030.586494494 6689284.78025726,353019.322713527 6689281.42975681,353012.304957861 6689279.39005141,353008.058918987 6689278.07927768,352996.555534608 6689274.52022296,352964.0070664 6689266.28818797,352956.833538767 6689283.7290497,352957.450911367 6689283.91566984,352950.610071519 6689300.55833323,352942.223953319 6689297.15185462,352940.428045125 6689296.25493327,352947.849379868 6689280.46861392,352955.873389813 6689263.31206656,352945.011273533 6689259.0482148))
IK109000KW0492;KW;492;465.808326929863600;13.000000000000000;POLYGON ((353050.131815013 6689381.00079301,353065.100531738 6689381.57679624,353071.699507665 6689349.03739617,353059.505199558 6689346.63105861,353050.131815013 6689381.00079301))
IK109000KW0493;KW;493;1078.580642832598000;16.000000000000000;POLYGON ((353065.100531738 6689381.57679624,353092.820983334 6689382.41275962,353093.822154934 6689359.21136614,353089.020060017 6689337.90511929,353073.307559952 6689341.4891157,353061.553691219 6689338.83463194,353059.505199558 6689346.63105861,353071.699507665 6689349.03739617,353065.100531738 6689381.57679624))
IK109000KW0495;KW;495;2.670838657735048;7.000000000000000;POLYGON ((352927.695988262 6689201.19604958,352927.745745974 6689200.74809356,352925.830941177 6689200.41441846,352925.688119117 6689201.86917671,352927.445352723 6689202.10075243,352927.695988262 6689201.19604958))
IK109000KW0498;KW;498;18.456207755791066;13.000000000000000;POLYGON ((353077.811713207 6689287.26354839,353075.664003632 6689277.70835259,353073.945308505 6689287.26583784,353077.811713207 6689287.26354839))
IK109000KX1100;KX;1100;133.040763294838940;10.000000000000000;POLYGON ((353114.098397466 6689061.17690112,353113.368288947 6689070.78814989,353113.141603734 6689070.80132907,353112.937864694 6689073.81733285,353119.002141564 6689073.79856187,353120.519822453 6689073.82159266,353120.612923924 6689072.81479383,353123.346039259 6689072.87842834,353123.443787873 6689070.64744305,353123.972720052 6689070.61669257,353124.115891269 6689060.0381826,353114.098397466 6689061.17690112))
IK109000KX1101;KX;1101;2.784278372443272;10.000000000000000;POLYGON ((353120.519822453 6689073.82159266,353123.328499032 6689073.88083421,353123.346039259 6689072.87842834,353120.612923924 6689072.81479383,353120.519822453 6689073.82159266))
IK109000KX1108;KX;1108;232.749696587558930;10.000000000000000;POLYGON ((353085.367360731 6689063.84873435,353078.132768696 6689064.6031771,353075.584383006 6689084.66781875,353078.179266868 6689084.96200021,353078.123048354 6689085.29906455,353080.787045677 6689085.47796336,353080.618389751 6689086.48915632,353085.657031796 6689087.08631157,353085.775917153 6689086.52307331,353086.487421203 6689081.80856698,353087.536241823 6689075.07167532,353087.761118675 6689073.72341835,353088.691056948 6689067.54976524,353088.314271976 6689063.67739202,353085.367360731 6689063.84873435))
IK109000KX1109;KX;1109;5.854114098425066;10.000000000000000;POLYGON ((353075.584383006 6689084.66781875,353075.428623372 6689085.90079241,353078.483323653 6689086.27950307,353080.618389751 6689086.48915632,353080.787045677 6689085.47796336,353078.123048354 6689085.29906455,353078.179266868 6689084.96200021,353075.584383006 6689084.66781875))
IK109000KX1112;KX;1112;13.828978869316067;10.000000000000000;POLYGON ((353094.757679448 6689083.21922067,353091.620970127 6689082.73400472,353091.216348074 6689086.20675052,353091.129699416 6689087.32444014,353094.026827094 6689087.60105515,353094.757679448 6689083.21922067))
IK109000KX1113;KX;1113;246.923028583867760;10.000000000000000;POLYGON ((353096.682293274 6689062.85706247,353096.652639371 6689068.86710468,353096.117259708 6689068.78696729,353095.651772565 6689073.82096333,353095.043417503 6689080.30971321,353094.757679448 6689083.21922067,353094.026827094 6689087.60105515,353103.763174834 6689088.1476234,353106.049361901 6689088.3484994,353106.389520618 6689083.76685148,353104.567790992 6689082.42632008,353105.00208221 6689072.94353287,353105.682403493 6689063.78023739,353103.923335648 6689062.21353251,353096.682293274 6689062.85706247))
IK109000KX1116;KX;1116;11.439062348439558;7.000000000000000;POLYGON ((353156.110950047 6689288.27447977,353158.32794627 6689288.59065894,353159.095684002 6689283.53909469,353156.947798612 6689283.1076323,353156.110950047 6689288.27447977))
IK109000KX1117;KX;1117;246.036832601791300;7.000000000000000;POLYGON ((353152.497610396 6689270.45957705,353151.648918609 6689271.51030164,353149.830555325 6689281.96367351,353148.911706959 6689287.02402414,353156.110950047 6689288.27447977,353156.947798612 6689283.1076323,353159.095684002 6689283.53909469,353160.189648076 6689277.57844482,353163.943615405 6689278.25033872,353164.626500986 6689275.65154215,353165.720472846 6689269.69089342,353166.232903343 6689266.76821059,353153.459792782 6689264.84038256,353152.497610396 6689270.45957705))
IK109000KX1126;KX;1126;206.124683927985130;10.000000000000000;POLYGON ((353139.856752075 6689058.23296029,353140.787164456 6689066.4124892,353140.914298239 6689067.29521924,353141.449677203 6689067.37536064,353141.252370185 6689070.50225379,353141.284602664 6689071.05670551,353141.349067624 6689072.16560895,353140.82489234 6689094.44910355,353145.818393818 6689094.27007716,353146.853975585 6689072.95824034,353147.019053338 6689069.27689561,353147.091025404 6689066.60234932,353147.12146252 6689065.82172425,353146.960302968 6689063.04946553,353146.480413673 6689057.4028431,353139.856752075 6689058.23296029))
IK109000KX1127;KX;1127;0.844103182111628;10.000000000000000;POLYGON ((353140.914298239 6689067.29521924,353141.252370185 6689070.50225379,353141.449677203 6689067.37536064,353140.914298239 6689067.29521924))
IK109000KX1134;KX;1134;34.204025546663125;16.000000000000000;POLYGON ((353089.794180288 6689249.51549178,353091.200184753 6689255.44206368,353096.802664649 6689254.00366248,353095.592917367 6689248.84453518,353093.835706566 6689248.61290987,353089.794180288 6689249.51549178))
IK109000KX1135;KX;1135;363.449518160890480;16.000000000000000;POLYGON ((353085.662796648 6689230.61808854,353089.794180288 6689249.51549178,353093.835706566 6689248.61290987,353095.592917367 6689248.84453518,353098.779310655 6689248.88179888,353106.002593151 6689249.24067776,353108.026426569 6689237.10636566,353108.246658174 6689236.98229593,353110.426800432 6689237.96819253,353111.444144609 6689235.90626964,353108.94242137 6689234.60527404,353108.640182718 6689234.6228465,353107.008298638 6689233.93886965,353102.654456732 6689232.07797012,353097.916365945 6689230.12814969,353095.006411464 6689229.62975192,353092.864948885 6689229.30920304,353092.398695354 6689229.11378227,353085.662796648 6689230.61808854))
IK109000KW0543;KW;543;82.729564513800995;7.000000000000000;POLYGON ((352878.608922993 6689141.96558841,352876.968676933 6689139.83570768,352869.035769306 6689145.52671612,352865.512078391 6689147.51197354,352851.693772445 6689154.99187842,352853.202258854 6689157.46321516,352854.2407521 6689157.06899616,352859.884723372 6689153.73644923,352870.682468581 6689147.76748478,352878.608922993 6689141.96558841))
IK109000KW0544;KW;544;245.669456577046330;7.000000000000000;POLYGON ((352856.297261713 6689141.59471183,352848.626042481 6689145.26774487,352846.322370125 6689146.0693743,352850.949206759 6689153.92254528,352868.051620168 6689144.24878919,352868.485630128 6689143.88974202,352875.908967889 6689138.56217553,352869.751581198 6689130.46423798,352864.75723094 6689134.53783612,352866.246360942 6689136.67650583,352863.672698182 6689138.05016362,352856.297261713 6689141.59471183))
IK109000KX1138;KX;1138;75.242918008087685;7.000000000000000;POLYGON ((353174.6536975 6689380.32551418,353175.259956723 6689381.62545402,353175.367745557 6689382.17551416,353177.419641039 6689386.17304786,353182.779590058 6689387.0853884,353185.002994484 6689387.51246811,353186.157824457 6689379.99057,353179.455371621 6689378.15487967,353174.6536975 6689380.32551418))
IK109000KW0545;KW;545;45.039297553480537;7.000000000000000;POLYGON ((352868.051620168 6689144.24878919,352850.949206759 6689153.92254528,352851.693772445 6689154.99187842,352865.512078391 6689147.51197354,352869.035769306 6689145.52671612,352876.968676933 6689139.83570768,352875.908967889 6689138.56217553,352868.485630128 6689143.88974202,352868.051620168 6689144.24878919))
IK109000KX1139;KX;1139;57.047479274588405;13.000000000000000;POLYGON ((353169.488490938 6689369.72178629,353174.142334558 6689379.35385356,353174.6536975 6689380.32551418,353179.455371621 6689378.15487967,353177.112340093 6689373.06161729,353176.237876086 6689373.66877675,353173.396369064 6689367.82563613,353169.488490938 6689369.72178629))
IK109000KW0548;KW;548;1.184238094388794;7.000000000000000;POLYGON ((352935.787384915 6689209.96039692,352936.473875137 6689210.03172937,352936.767819352 6689208.56818076,352935.923758532 6689208.39474872,352935.787384915 6689209.96039692))
IK109000KW0549;KW;549;101.181001992950730;7.000000000000000;POLYGON ((352925.688119117 6689201.86917671,352924.853295901 6689208.37113245,352924.673618484 6689210.49562711,352929.196162509 6689211.34519897,352931.028953145 6689211.57238037,352930.810570481 6689213.03153391,352934.419941914 6689213.82296408,352934.525908396 6689213.0379423,352934.985718488 6689213.12246055,352935.787384915 6689209.96039692,352935.923758532 6689208.39474872,352936.349471448 6689206.589739,352935.615982267 6689204.40709819,352931.04828058 6689202.78129038,352931.09158798 6689202.22244424,352927.695988262 6689201.19604958,352927.445352723 6689202.10075243,352925.688119117 6689201.86917671))
IK109000KW0551;KW;551;507.202604831877640;7.000000000000000;POLYGON ((352853.202258854 6689157.46321516,352851.693772445 6689154.99187842,352850.949206759 6689153.92254528,352846.322370125 6689146.0693743,352814.867210899 6689159.24872854,352822.752532169 6689173.58820004,352838.282843822 6689165.56354695,352844.373709962 6689162.09371601,352853.202258854 6689157.46321516))
IK109000KW0557;KW;557;234.344992052468880;7.000000000000000;POLYGON ((352883.4462358 6689192.53245926,352880.451491213 6689194.48693635,352882.373729354 6689200.16090563,352876.762051194 6689204.04788219,352869.917473668 6689208.89671905,352860.525087599 6689215.56278357,352863.352196672 6689219.84891475,352872.964806541 6689213.05877619,352873.770159415 6689212.56685875,352877.639354265 6689210.00517515,352881.722329514 6689207.20852589,352883.444569638 6689209.4449025,352884.100660795 6689210.29685563,352886.566478007 6689208.37315178,352892.372581481 6689203.91854625,352888.272012835 6689198.59383482,352887.838006113 6689198.9528806,352886.834514526 6689197.34228004,352883.4462358 6689192.53245926))
IK109000KW0559;KW;559;300.755000741002220;7.000000000000000;POLYGON ((352880.451491213 6689194.48693635,352879.851603817 6689193.29791735,352877.827117517 6689191.07912604,352876.536142348 6689191.04296877,352866.627701822 6689197.96157598,352863.136303368 6689200.5012855,352854.398142247 6689206.68423318,352860.525087599 6689215.56278357,352869.917473668 6689208.89671905,352876.762051194 6689204.04788219,352882.373729354 6689200.16090563,352880.451491213 6689194.48693635))
IK109000KW0561;KW;561;62.269041676569671;7.000000000000000;POLYGON ((352872.964806541 6689213.05877619,352863.352196672 6689219.84891475,352866.103742197 6689224.13944352,352876.482990584 6689216.19205163,352873.770159415 6689212.56685875,352872.964806541 6689213.05877619))
IK109000KW0563;KW;563;71.700939509636385;7.000000000000000;POLYGON ((352879.635293685 6689214.33967051,352879.31369949 6689214.02458428,352876.482990584 6689216.19205163,352866.103742197 6689224.13944352,352868.438775041 6689227.78661382,352881.786944053 6689217.44118746,352880.953927523 6689216.15446614,352880.127362153 6689214.97863505,352879.635293685 6689214.33967051))
IK109000KW0573;KW;573;288.028515839337730;7.000000000000000;POLYGON ((352903.972320227 6689249.53013694,352907.437899547 6689246.5468904,352910.238138654 6689236.03630288,352911.811034642 6689230.49279535,352907.60274833 6689233.74177609,352901.369112638 6689238.66630214,352893.751466008 6689244.56147656,352889.681415771 6689247.57989812,352886.554934171 6689249.87583458,352884.812472799 6689251.20112849,352891.267376444 6689260.50568839,352899.714297633 6689253.22707968,352903.972320227 6689249.53013694))
